03/11/2011,4886.10018918
04/11/2011,4780.65014653
05/11/2011,2850.90010258
06/11/2011,2608.20008082
07/11/2011,4502.25017171
08/11/2011,4773.90019987
09/11/2011,4735.80018617
10/11/2011,4475.60003662
11/11/2011,4308
12/11/2011,2623
13/11/2011,2583.5
14/11/2011,4299
15/11/2011,4390
16/11/2011,4341.5
17/11/2011,4365
18/11/2011,4363
19/11/2011,2577
20/11/2011,2519
21/11/2011,4307.5
22/11/2011,4517
23/11/2011,4498.5
24/11/2011,4530
25/11/2011,4479.5
26/11/2011,2671.5
27/11/2011,2566.5
28/11/2011,4447.5
29/11/2011,4636
30/11/2011,4616.5
01/12/2011,4700.5
02/12/2011,4746
03/12/2011,2712
04/12/2011,2505
05/12/2011,4716
06/12/2011,4904
07/12/2011,4909
08/12/2011,4816.5
09/12/2011,4769
10/12/2011,2997.5
11/12/2011,2816.5
12/12/2011,4714.5
13/12/2011,4839
14/12/2011,4886.5
15/12/2011,4997
16/12/2011,4798
17/12/2011,3006
18/12/2011,2899.5
19/12/2011,4694.5
20/12/2011,4783
21/12/2011,4676.5
22/12/2011,4499
23/12/2011,4269.5
24/12/2011,2892.5
25/12/2011,2473.5
26/12/2011,2658.5
27/12/2011,2631.5
28/12/2011,1980
29/12/2011,2589
30/12/2011,2499.5
31/12/2011,2456.5
01/01/2012,2433
02/01/2012,2754
03/01/2012,4212.5
04/01/2012,4544.5
05/01/2012,4460.5
06/01/2012,4412
07/01/2012,2563
08/01/2012,2422
09/01/2012,4439.5
10/01/2012,4538.5
11/01/2012,4522
12/01/2012,4544
13/01/2012,4611
14/01/2012,2762.5
15/01/2012,2547
16/01/2012,4650.5
17/01/2012,4698.5
18/01/2012,4649
19/01/2012,4705
20/01/2012,4584.5
21/01/2012,2926.5
22/01/2012,2598
23/01/2012,4631.5
24/01/2012,4651.5
25/01/2012,4628
26/01/2012,4742
27/01/2012,4578
28/01/2012,2826
29/01/2012,2525.5
30/01/2012,4540.5
31/01/2012,4836.5
01/02/2012,4744
02/02/2012,4765.5
03/02/2012,4719.5
04/02/2012,2827.5
05/02/2012,2687
06/02/2012,4592
07/02/2012,4658.5
08/02/2012,4730.5
09/02/2012,4603.5
10/02/2012,4477.5
11/02/2012,2842.5
12/02/2012,2552
13/02/2012,4584
14/02/2012,4636
15/02/2012,4534.5
16/02/2012,4564.5
17/02/2012,4407.5
18/02/2012,2658
19/02/2012,2557.5
20/02/2012,4484
21/02/2012,4510.5
22/02/2012,4476.5
23/02/2012,4440.5
24/02/2012,4453
25/02/2012,2671.5
26/02/2012,2583
27/02/2012,4424
28/02/2012,4499
29/02/2012,4516.5
01/03/2012,4519.5
02/03/2012,4527
03/03/2012,2792
04/03/2012,2616.5
05/03/2012,4498
06/03/2012,4534
07/03/2012,4550.5
08/03/2012,4543
09/03/2012,4370
10/03/2012,2662.5
11/03/2012,2572.5
12/03/2012,4369
13/03/2012,4480
14/03/2012,4518
15/03/2012,4289
16/03/2012,4246
17/03/2012,1672.5
18/03/2012,2281.5
19/03/2012,2688
20/03/2012,4075
21/03/2012,4216
22/03/2012,4250.5
23/03/2012,4115.5
24/03/2012,2517.5
25/03/2012,2394
26/03/2012,4123.5
27/03/2012,4332
28/03/2012,4232.5
29/03/2012,4217
30/03/2012,4106
31/03/2012,2420
01/04/2012,2315
02/04/2012,4187.5
03/04/2012,4400.5
04/04/2012,4451.5
05/04/2012,4279.5
06/04/2012,2792.5
07/04/2012,2428
08/04/2012,2313
09/04/2012,2742.5
10/04/2012,4061
11/04/2012,4195
12/04/2012,4248.5
13/04/2012,4182
14/04/2012,2445
15/04/2012,2392.5
16/04/2012,4227
17/04/2012,4344
18/04/2012,4380.5
19/04/2012,4419.5
20/04/2012,4150
21/04/2012,2433.5
22/04/2012,2270
23/04/2012,4239.5
24/04/2012,4211.5
25/04/2012,4299
26/04/2012,4389
27/04/2012,4231
28/04/2012,2511
29/04/2012,2371.5
30/04/2012,4257
01/05/2012,4368.5
02/05/2012,4385
03/05/2012,4368
04/05/2012,4194.5
05/05/2012,2475
06/05/2012,2399
07/05/2012,2834
08/05/2012,4164
09/05/2012,4329
10/05/2012,4334.5
11/05/2012,4215.5
12/05/2012,2528
13/05/2012,2380
14/05/2012,4226.5
15/05/2012,4425
16/05/2012,4333.5
17/05/2012,4326
18/05/2012,4206
19/05/2012,2731
20/05/2012,2397.5
21/05/2012,4240
22/05/2012,4342
23/05/2012,4378.5
24/05/2012,4414
25/05/2012,4202.5
26/05/2012,2527
27/05/2012,2421
28/05/2012,4305.5
29/05/2012,4358.5
30/05/2012,4368
31/05/2012,4375
01/06/2012,4212.5
02/06/2012,2414
03/06/2012,2274
04/06/2012,2740.5
05/06/2012,4115
06/06/2012,4171
07/06/2012,4262.5
08/06/2012,4115.5
09/06/2012,2381
10/06/2012,2279
11/06/2012,4121.5
12/06/2012,4252
13/06/2012,4370
14/06/2012,4331.5
15/06/2012,4312
16/06/2012,2636
17/06/2012,2487
18/06/2012,4142
19/06/2012,4322.5
20/06/2012,4310.5
21/06/2012,4475.5
22/06/2012,4215
23/06/2012,2378.5
24/06/2012,2303
25/06/2012,4297
26/06/2012,4434.5
27/06/2012,4717
28/06/2012,4555
29/06/2012,4394.5
30/06/2012,2556.5
01/07/2012,2369.5
02/07/2012,4372
03/07/2012,4539
04/07/2012,4438
05/07/2012,4433.5
06/07/2012,4336
07/07/2012,2613.5
08/07/2012,2448
09/07/2012,4313
10/07/2012,4417
11/07/2012,4468
12/07/2012,4368
13/07/2012,4334.5
14/07/2012,2486
15/07/2012,2372
16/07/2012,4322
17/07/2012,4478
18/07/2012,4432
